id,yearOfRegistration,Datasource,gender,ageBroad,majorityStatus,majorityStatusAtExploit,citizenship,meansOfControlTakesEarnings,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,isForcedLabour,isSexualExploit,isOtherExploit,isAbduction,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther
39903,2017,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
39904,2017,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
39905,2017,Hotline,Female,18--20,Adult,-99,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
39906,2017,Hotline,Female,18--20,Adult,Minor,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
39907,2017,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
39908,2017,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
39909,2017,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
39910,2017,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
39911,2017,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
39912,2017,Hotline,Female,18--20,Adult,-99,US,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
39913,2017,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
39914,2017,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
39915,2017,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
39916,2017,Hotline,Female,18--20,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
39917,2017,Hotline,Female,18--20,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99
40222,2017,Hotline,Female,21--23,Adult,Adult,US,1,1,1,-99,1,1,-99,-99,-99,0,1,0,0,1,1,0,0
40223,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
40224,2017,Hotline,Female,21--23,Adult,Minor,US,-99,1,1,1,-99,-99,1,-99,-99,0,1,0,0,0,0,0,1
40225,2017,Hotline,Female,21--23,Adult,-99,US,1,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
40226,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,-99,-99,-99,1,-99,-99,0,1,0,0,-99,-99,-99,-99
40227,2017,Hotline,Female,21--23,Adult,Minor,US,-99,1,-99,-99,-99,-99,1,-99,-99,0,1,0,0,0,0,0,1
40228,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,1,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
40229,2017,Hotline,Female,21--23,Adult,Minor,US,-99,1,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
40230,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,0,0,0,0,1
40231,2017,Hotline,Female,21--23,Adult,Minor,US,1,1,1,1,-99,-99,1,1,-99,0,1,0,0,-99,-99,-99,-99
40232,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
40233,2017,Hotline,Female,21--23,Adult,-99,US,1,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,0,0,1,0,0
40234,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
40235,2017,Hotline,Female,21--23,Adult,Minor,US,-99,1,-99,1,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
40236,2017,Hotline,Female,21--23,Adult,-99,US,1,-99,1,-99,-99,1,1,-99,-99,0,1,0,0,1,0,1,0
40237,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
40238,2017,Hotline,Female,21--23,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
40239,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,1,-99,-99,-99,-99,1,0,1,0,0,0,1,0,0
40240,2017,Hotline,Female,21--23,Adult,Minor,US,1,1,1,1,1,1,1,-99,-99,0,1,0,0,0,0,1,0
40241,2017,Hotline,Female,21--23,Adult,Minor,US,1,1,1,1,1,-99,-99,-99,-99,0,1,0,0,1,0,0,0
40242,2017,Hotline,Female,21--23,Adult,Adult,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,0,0,0,0,1
40243,2017,Hotline,Female,21--23,Adult,Minor,US,1,1,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
40244,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,-99,-99,1,-99,-99,-99,0,1,0,0,1,0,0,0
40245,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
40246,2017,Hotline,Female,21--23,Adult,Minor,US,1,1,1,1,-99,1,1,1,-99,0,1,0,0,1,0,0,0
40247,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,1,1,1,1,1,-99,-99,0,1,0,0,0,0,1,0
40248,2017,Hotline,Female,21--23,Adult,Minor,US,-99,1,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
40249,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40250,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,1,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40251,2017,Hotline,Female,21--23,Adult,Adult,US,-99,1,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40252,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40253,2017,Hotline,Female,21--23,Adult,-99,US,1,1,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40254,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40255,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,-99,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40256,2017,Hotline,Female,21--23,Adult,Adult,US,1,1,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40257,2017,Hotline,Female,21--23,Adult,-99,US,1,1,1,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40258,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40259,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40260,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,1,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40261,2017,Hotline,Female,21--23,Adult,Minor,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40262,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40263,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40264,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40265,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40266,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40267,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40268,2017,Hotline,Female,21--23,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40269,2017,Hotline,Female,21--23,Adult,Adult,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40270,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40271,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40272,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40273,2017,Hotline,Female,21--23,Adult,Minor,US,-99,1,-99,1,1,1,1,-99,-99,0,1,0,0,0,1,0,0
40274,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,1
40275,2017,Hotline,Female,21--23,Adult,-99,US,1,1,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
40276,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,1,1,1,1,1,-99,-99,0,1,0,0,1,0,0,0
40277,2017,Hotline,Female,21--23,Adult,Minor,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
40278,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,1,-99,1,-99,-99,-99,-99,0,1,0,0,0,0,1,0
40279,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,1,1,-99,1,-99,-99,-99,0,1,0,0,1,0,0,0
40280,2017,Hotline,Female,21--23,Adult,Minor,US,1,1,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,1,0
40281,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
40282,2017,Hotline,Female,21--23,Adult,Adult,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
40283,2017,Hotline,Female,21--23,Adult,Adult,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
40284,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,1,-99,1,-99,-99,-99,-99,0,1,0,0,1,0,0,0
40285,2017,Hotline,Female,21--23,Adult,Adult,US,-99,1,-99,-99,-99,1,1,-99,-99,0,1,0,0,0,0,0,1
40286,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
40287,2017,Hotline,Female,21--23,Adult,Minor,US,1,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
40288,2017,Hotline,Female,21--23,Adult,Minor,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
40289,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,0,0,0,0,1
40290,2017,Hotline,Female,21--23,Adult,Minor,US,-99,1,-99,-99,-99,1,-99,-99,-99,0,1,0,0,1,0,0,1
40291,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
40292,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
40293,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,1,0,0
40294,2017,Hotline,Female,21--23,Adult,Adult,US,-99,1,1,1,1,1,-99,-99,-99,0,1,0,0,0,1,1,0
40295,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40296,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40297,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40298,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40299,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40300,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40301,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40302,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40303,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40304,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40305,2017,Hotline,Female,21--23,Adult,Minor,US,1,-99,1,1,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40306,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40307,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40308,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40309,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40310,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40311,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,0,0,0,1
40312,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40313,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40314,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40315,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40316,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40317,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40318,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40319,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40320,2017,Hotline,Female,21--23,Adult,Minor,US,-99,1,-99,1,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40321,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,1,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40322,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40323,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40324,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40325,2017,Hotline,Female,21--23,Adult,Adult,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40326,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,1,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40327,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40328,2017,Hotline,Female,21--23,Adult,-99,US,-99,1,-99,1,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40329,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40330,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40331,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40332,2017,Hotline,Female,21--23,Adult,-99,US,1,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,0,1,0,0
40333,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40334,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40335,2017,Hotline,Female,21--23,Adult,Minor,US,-99,1,-99,-99,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40336,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40337,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40338,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40339,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40340,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40341,2017,Hotline,Female,21--23,Adult,-99,US,1,1,-99,-99,1,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40342,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40343,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40344,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40345,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40346,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40347,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40348,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40349,2017,Hotline,Female,21--23,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40350,2017,Hotline,Female,21--23,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40351,2017,Hotline,Female,21--23,Adult,Minor,US,1,1,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40538,2017,Hotline,Female,24--26,Adult,Minor,US,1,-99,1,1,-99,1,1,1,-99,0,1,0,0,1,0,0,0
40539,2017,Hotline,Female,24--26,Adult,-99,US,-99,1,-99,1,-99,-99,1,-99,-99,0,1,0,0,-99,-99,-99,-99
40540,2017,Hotline,Female,24--26,Adult,Minor,US,-99,-99,1,-99,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
40541,2017,Hotline,Female,24--26,Adult,-99,US,1,1,-99,1,1,1,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
40542,2017,Hotline,Female,24--26,Adult,Minor,US,1,1,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
40543,2017,Hotline,Female,24--26,Adult,-99,US,1,1,1,1,1,1,-99,-99,-99,0,1,0,0,1,0,0,0
40544,2017,Hotline,Female,24--26,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
40545,2017,Hotline,Female,24--26,Adult,-99,US,1,-99,1,-99,-99,1,1,-99,1,0,1,0,0,1,0,0,0
40546,2017,Hotline,Female,24--26,Adult,Adult,US,-99,-99,1,1,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
40547,2017,Hotline,Female,24--26,Adult,-99,US,-99,1,-99,1,-99,1,-99,1,-99,0,1,0,0,-99,-99,-99,-99
40548,2017,Hotline,Female,24--26,Adult,Minor,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
40549,2017,Hotline,Female,24--26,Adult,Adult,US,-99,-99,1,-99,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
40550,2017,Hotline,Female,24--26,Adult,-99,US,-99,1,1,1,-99,1,-99,-99,-99,0,1,0,0,1,0,0,0
40551,2017,Hotline,Female,24--26,Adult,Adult,US,-99,1,-99,1,-99,1,-99,-99,-99,0,1,0,0,0,1,0,1
40552,2017,Hotline,Female,24--26,Adult,Minor,US,1,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,1,0
40553,2017,Hotline,Female,24--26,Adult,-99,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
40554,2017,Hotline,Female,24--26,Adult,-99,US,-99,-99,1,1,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
40555,2017,Hotline,Female,24--26,Adult,Minor,US,-99,1,1,1,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
40556,2017,Hotline,Female,24--26,Adult,Adult,US,-99,1,1,1,-99,1,-99,-99,-99,0,1,0,0,1,0,0,0
40557,2017,Hotline,Female,24--26,Adult,-99,US,-99,1,-99,-99,-99,-99,1,-99,-99,0,1,0,0,-99,-99,-99,-99
40558,2017,Hotline,Female,24--26,Adult,Minor,US,1,1,1,-99,-99,-99,1,-99,1,0,1,0,0,0,0,1,0
40559,2017,Hotline,Female,24--26,Adult,Minor,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,0,1,0,0,0
40560,2017,Hotline,Female,24--26,Adult,Adult,US,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,1,0,0,0
40561,2017,Hotline,Female,24--26,Adult,-99,US,-99,1,1,1,-99,1,1,-99,-99,0,1,0,0,1,0,0,0
40562,2017,Hotline,Female,24--26,Adult,Adult,US,-99,-99,-99,-99,-99,1,-99,-99,-99,0,1,0,0,-99,-99,-99,-99
40563,2017,Hotline,Female,24--26,Adult,Minor,US,1,1,-99,1,1,1,-99,-99,1,0,1,0,0,1,0,0,0
40564,2017,Hotline,Female,24--26,Adult,Minor,US,1,-99,-99,-99,-99,1,1,-99,-99,0,1,0,0,0,1,0,0
40565,2017,Hotline,Female,24--26,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40566,2017,Hotline,Female,24--26,Adult,-99,US,-99,1,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40567,2017,Hotline,Female,24--26,Adult,-99,US,-99,1,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40568,2017,Hotline,Female,24--26,Adult,-99,US,-99,1,-99,1,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40569,2017,Hotline,Female,24--26,Adult,-99,US,-99,-99,1,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40570,2017,Hotline,Female,24--26,Adult,-99,US,1,1,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40571,2017,Hotline,Female,24--26,Adult,-99,US,1,1,-99,1,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40572,2017,Hotline,Female,24--26,Adult,-99,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40573,2017,Hotline,Female,24--26,Adult,-99,US,-99,-99,-99,1,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40574,2017,Hotline,Female,24--26,Adult,-99,US,-99,1,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40575,2017,Hotline,Female,24--26,Adult,-99,US,-99,-99,-99,-99,-99,-99,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40576,2017,Hotline,Female,24--26,Adult,Minor,US,1,-99,-99,1,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40577,2017,Hotline,Female,24--26,Adult,Adult,US,1,1,-99,1,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40578,2017,Hotline,Female,24--26,Adult,Adult,US,-99,1,-99,-99,1,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40579,2017,Hotline,Female,24--26,Adult,-99,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40580,2017,Hotline,Female,24--26,Adult,Minor,US,-99,-99,-99,1,1,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
40581,2017,Hotline,Female,24--26,Adult,Minor,US,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40582,2017,Hotline,Female,24--26,Adult,Minor,US,1,-99,-99,1,-99,1,-99,-99,-99,0,1,0,-99,-99,-99,-99,-99
40583,2017,Hotline,Female,24--26,Adult,Minor,US,-99,-99,-99,-99,-99,1,1,-99,-99,0,1,0,-99,-99,-99,-99,-99
